db_path,table_name,test_category,query,model,AI_answer,SQL_query,valid_efficiency_score,cell_precision,cell_recall,execution_accuracy,tuple_cardinality,tuple_constraint,tuple_order
data/db_cut_300.sqlite,breast_cancer,ORDERBY-SINGLE,Show the first 8 entries ordered by grade in ascending order for the table breast_cancer,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[4, 130, 65, 1, 30, 2, 5, 0, 36, 1, 1855, 0], [9, 1180, 45, 0, 30, 2, 1, 0, 0, 0, 1093, 1], [10, 97, 62, 1, 12, 2, 7, 0, 0, 0, 436, 1], [6, 475, 48, 0, 21, 2, 8, 0, 0, 0, 293, 1], [13, 762, 51, 1, 25, 2, 2, 0, 80, 0, 503, 1], [16, 1138, 51, 0, 21, 2, 1, 0, 0, 0, 1720, 0], [0, 132, 49, 0, 18, 2, 2, 0, 0, 0, 1838, 0], [23, 96, 63, 1, 30, 2, 7, 0, 0, 1, 698, 1]]",SELECT * FROM `breast_cancer` ORDER BY `grade` ASC LIMIT 8,0.0,0.605,0.65,0.0,1.0,0.0,0.5
data/db_cut_300.sqlite,breast_cancer,ORDERBY-SINGLE,Show the first 8 entries ordered by grade in descending order for the table breast_cancer,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[1, 1575, 55, 1, 20, 3, 16, 0, 0, 0, 403, 1], [2, 1140, 56, 1, 40, 3, 3, 0, 0, 0, 1603, 0], [3, 769, 45, 0, 25, 3, 1, 0, 4, 0, 177, 0], [6, 475, 48, 0, 21, 3, 8, 0, 0, 0, 293, 1], [14, 820, 32, 0, 57, 3, 24, 0, 13, 0, 448, 1], [19, 1185, 58, 1, 45, 3, 4, 0, 0, 0, 370, 1], [22, 1069, 64, 1, 30, 3, 12, 0, 0, 1, 392, 1], [16, 1138, 51, 0, 21, 3, 1, 0, 0, 0, 1720, 0]]",SELECT * FROM `breast_cancer` ORDER BY `grade` DESC LIMIT 8,0.0,0.818,0.837,0.0,1.0,0.0,0.5
data/db_cut_300.sqlite,breast_cancer,ORDERBY-SINGLE,Show the first 8 entries ordered by size in ascending order for the table breast_cancer,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[10, 97, 62, 1, 12, 2, 7, 0, 0, 0, 436, 1], [18, 1568, 47, 1, 12, 2, 2, 0, 50, 0, 942, 0], [20, 1545, 68, 1, 18, 2, 14, 0, 2, 0, 959, 1], [21, 99, 65, 1, 18, 3, 1, 0, 0, 1, 552, 1], [0, 132, 49, 0, 18, 2, 2, 0, 0, 0, 1838, 0], [7, 973, 37, 0, 20, 2, 9, 0, 0, 1, 42, 0], [1, 1575, 55, 1, 20, 3, 16, 0, 0, 0, 403, 1], [8, 569, 67, 1, 20, 2, 1, 0, 0, 1, 564, 1]]",SELECT * FROM `breast_cancer` ORDER BY `size` ASC LIMIT 8,0.0,0.974,0.927,0.0,1.0,0.0,0.5
data/db_cut_300.sqlite,breast_cancer,ORDERBY-SINGLE,Show the first 8 entries ordered by size in descending order for the table breast_cancer,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[14, 820, 32, 0, 57, 3, 24, 0, 13, 0, 448, 1], [5, 1642, 48, 0, 52, 2, 11, 0, 0, 0, 842, 1], [19, 1185, 58, 1, 45, 3, 4, 0, 0, 0, 370, 1], [2, 1140, 56, 1, 40, 3, 3, 0, 0, 0, 1603, 0], [9, 1180, 45, 0, 30, 2, 1, 0, 0, 0, 1093, 1], [11, 131, 59, 1, 30, 2, 8, 0, 0, 1, 238, 1], [22, 1069, 64, 1, 30, 3, 12, 0, 0, 1, 392, 1], [23, 96, 63, 1, 30, 2, 7, 0, 0, 1, 698, 1]]",SELECT * FROM `breast_cancer` ORDER BY `size` DESC LIMIT 8,0.0,0.822,0.822,0.0,1.0,0.0,0.5
data/db_cut_300.sqlite,breast_cancer,ORDERBY-SINGLE,Show the first 8 entries ordered by status in ascending order for the table breast_cancer,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[1, 132, 49, 0, 18, 2, 2, 0, 0, 0, 1838, 0], [3, 769, 45, 0, 25, 3, 1, 0, 4, 0, 177, 0], [2, 1140, 56, 1, 40, 3, 3, 0, 0, 0, 1603, 0], [6, 475, 48, 0, 21, 3, 8, 0, 0, 0, 293, 0], [7, 973, 37, 0, 20, 2, 9, 0, 0, 1, 42, 0], [16, 1138, 51, 0, 21, 3, 1, 0, 0, 0, 1720, 0], [12, 1574, 62, 1, 21, 2, 2, 0, 0, 1, 723, 0], [18, 1568, 47, 1, 12, 2, 2, 0, 50, 0, 942, 0]]",SELECT * FROM `breast_cancer` ORDER BY `status` ASC LIMIT 8,0.0,0.854,0.795,0.0,1.0,0.125,1.0
data/db_cut_300.sqlite,breast_cancer,ORDERBY-SINGLE,Show the first 8 entries ordered by status in descending order for the table breast_cancer,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[1, 1575, 55, 1, 20, 3, 16, 0, 0, 0, 403, 1], [5, 1642, 48, 0, 52, 2, 11, 0, 0, 0, 842, 1], [6, 475, 48, 0, 21, 3, 8, 0, 0, 0, 293, 1], [8, 569, 67, 1, 20, 2, 1, 0, 0, 1, 564, 1], [9, 1180, 45, 0, 30, 2, 1, 0, 0, 0, 1093, 1], [10, 97, 62, 1, 12, 2, 7, 0, 0, 0, 436, 1], [11, 131, 59, 1, 30, 2, 8, 0, 0, 1, 238, 1], [13, 762, 51, 1, 25, 2, 2, 0, 80, 0, 503, 1]]",SELECT * FROM `breast_cancer` ORDER BY `status` DESC LIMIT 8,0.0,0.953,0.976,0.0,1.0,0.0,0.5
data/db_cut_300.sqlite,breast_cancer,ORDERBY-SINGLE,Show the first 8 entries ordered by rfstime in ascending order for the table breast_cancer,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[7, 973, 37, 0, 20, 2, 9, 0, 0, 1, 42, 0], [22, 1069, 64, 1, 30, 3, 12, 0, 0, 1, 392, 1], [24, 1762, 42, 0, 25, 2, 7, 0, 2, 0, 249, 1], [11, 131, 59, 1, 30, 2, 8, 0, 0, 1, 238, 1], [6, 475, 48, 0, 21, 3, 8, 0, 0, 0, 293, 1], [23, 96, 63, 1, 30, 2, 7, 0, 0, 1, 698, 1], [14, 820, 32, 0, 57, 3, 24, 0, 13, 0, 448, 1], [8, 569, 67, 1, 20, 2, 1, 0, 0, 1, 564, 1]]",SELECT * FROM `breast_cancer` ORDER BY `rfstime` ASC LIMIT 8,0.0,0.651,0.7,0.0,1.0,0.0,0.5
data/db_cut_300.sqlite,breast_cancer,ORDERBY-SINGLE,Show the first 8 entries ordered by rfstime in descending order for the table breast_cancer,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[4, 130, 65, 1, 30, 2, 5, 0, 36, 1, 1855, 0], [0, 132, 49, 0, 18, 2, 2, 0, 0, 0, 1838, 0], [2, 1140, 56, 1, 40, 3, 3, 0, 0, 0, 1603, 0], [16, 1138, 51, 0, 21, 3, 1, 0, 0, 0, 1720, 0], [17, 526, 63, 1, 27, 2, 1, 0, 0, 0, 1306, 1], [9, 1180, 45, 0, 30, 2, 1, 0, 0, 0, 1093, 1], [18, 1568, 47, 1, 12, 2, 2, 0, 50, 0, 942, 0], [20, 1545, 68, 1, 18, 2, 14, 0, 2, 0, 959, 1]]",SELECT * FROM `breast_cancer` ORDER BY `rfstime` DESC LIMIT 8,0.0,0.907,0.951,0.0,1.0,0.0,0.5
data/db_cut_300.sqlite,breast_cancer,ORDERBY-ADVANCED,"Show the first 8 entries ordered by the sum of [age + grade + status], in ascending order for the table breast_cancer",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],"SELECT * FROM `breast_cancer` ORDER BY `age` , `grade` , `status` ASC LIMIT 8",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,breast_cancer,ORDERBY-ADVANCED,"Show the first 8 entries ordered by the sum of [age + grade + status], in descending order for the table breast_cancer",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],"SELECT * FROM `breast_cancer` ORDER BY `age` , `grade` , `status` DESC LIMIT 8",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,breast_cancer,ORDERBY-ADVANCED,"Show the first 8 entries ordered by the sum of [meno + hormon + rfstime], in ascending order for the table breast_cancer",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],"SELECT * FROM `breast_cancer` ORDER BY `meno` , `hormon` , `rfstime` ASC LIMIT 8",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,breast_cancer,ORDERBY-ADVANCED,"Show the first 8 entries ordered by the sum of [meno + hormon + rfstime], in descending order for the table breast_cancer",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[4, 130, 65, 1, 30, 2, 5, 0, 36, 1, 1855, 0, 1893], [13, 762, 51, 1, 25, 2, 2, 0, 80, 0, 342, 1, 423], [15, 1339, 56, 1, 25, 2, 11, 0, 36, 0, 359, 1, 396], [18, 1568, 47, 1, 12, 2, 2, 0, 50, 0, 942, 0, 993], [19, 1185, 58, 1, 45, 3, 4, 0, 0, 0, 370, 1, 371], [20, 1545, 68, 1, 18, 2, 14, 0, 2, 0, 959, 1, 962], [16, 1138, 51, 0, 21, 3, 1, 0, 0, 0, 1720, 0, 1720], [0, 132, 49, 0, 18, 2, 2, 0, 0, 0, 1838, 0, 1838]]","SELECT * FROM `breast_cancer` ORDER BY `meno` , `hormon` , `rfstime` DESC LIMIT 8",0.0,0.373,0.452,0.0,1.0,0.0,0.5
data/db_cut_300.sqlite,breast_cancer,ORDERBY-ADVANCED,"Show the first 8 entries ordered by the sum of [id + meno + nodes], in ascending order for the table breast_cancer",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],"SELECT * FROM `breast_cancer` ORDER BY `id` , `meno` , `nodes` ASC LIMIT 8",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,breast_cancer,ORDERBY-ADVANCED,"Show the first 8 entries ordered by the sum of [id + meno + nodes], in descending order for the table breast_cancer",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[24, 1762, 42, 0, 25, 2, 7, 0, 2, 0, 249, 1, 33], [20, 1545, 68, 1, 18, 2, 14, 0, 2, 0, 959, 1, 33], [14, 820, 32, 0, 57, 3, 24, 0, 13, 0, 448, 1, 38], [19, 1185, 58, 1, 45, 3, 4, 0, 0, 0, 370, 1, 27], [15, 1339, 56, 1, 25, 2, 11, 0, 36, 0, 1, 359, 29], [22, 1069, 64, 1, 30, 3, 12, 0, 0, 1, 392, 1, 30], [5, 1642, 48, 0, 52, 2, 11, 0, 0, 0, 842, 1, 24], [17, 526, 63, 1, 27, 2, 1, 0, 0, 0, 1306, 1, 22]]","SELECT * FROM `breast_cancer` ORDER BY `id` , `meno` , `nodes` DESC LIMIT 8",0.0,0.385,0.465,0.0,1.0,0.0,0.5
data/db_cut_300.sqlite,breast_cancer,ORDERBY-ADVANCED,"Show the first 8 entries ordered by the sum of [size + pgr + er], in ascending order for the table breast_cancer",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],"SELECT * FROM `breast_cancer` ORDER BY `size` , `pgr` , `er` ASC LIMIT 8",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,breast_cancer,ORDERBY-ADVANCED,"Show the first 8 entries ordered by the sum of [size + pgr + er], in descending order for the table breast_cancer",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[19, 1185, 58, 1, 45, 3, 4, 0, 0, 0, 370, 1], [14, 820, 32, 0, 57, 3, 24, 0, 13, 0, 448, 1], [5, 1642, 48, 0, 52, 2, 11, 0, 0, 0, 842, 1], [15, 1339, 56, 1, 25, 2, 11, 0, 36, 0, 359, 1], [4, 130, 65, 1, 30, 2, 5, 0, 36, 1, 1855, 0], [20, 1545, 68, 1, 18, 2, 14, 0, 2, 0, 959, 1], [13, 762, 51, 1, 25, 2, 2, 0, 80, 0, 503, 1], [18, 1568, 47, 1, 12, 2, 2, 0, 50, 0, 942, 0]]","SELECT * FROM `breast_cancer` ORDER BY `size` , `pgr` , `er` DESC LIMIT 8",0.0,0.383,0.439,0.0,1.0,0.0,0.5
data/db_cut_300.sqlite,breast_cancer,ORDERBY-ADVANCED,"Show the first 8 entries ordered by the sum of [id + pgr + status], in ascending order for the table breast_cancer",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],"SELECT * FROM `breast_cancer` ORDER BY `id` , `pgr` , `status` ASC LIMIT 8",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,breast_cancer,ORDERBY-ADVANCED,"Show the first 8 entries ordered by the sum of [id + pgr + status], in descending order for the table breast_cancer",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],"SELECT * FROM `breast_cancer` ORDER BY `id` , `pgr` , `status` DESC LIMIT 8",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,breast_cancer,ORDERBY-PROJECT,Project the pgr ordered in ascending order for the table breast_cancer and show only the first 13 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[1, 132, 49, 0, 18, 2, 2, 0, 0, 0, 1838, 0], [2, 1575, 55, 1, 20, 3, 16, 0, 0, 0, 403, 1], [3, 1140, 56, 1, 40, 3, 3, 0, 0, 0, 1603, 0], [4, 769, 45, 0, 25, 3, 1, 0, 4, 0, 177, 0], [5, 130, 65, 0, 30, 2, 5, 0, 0, 0, 1855, 0], [6, 1642, 48, 1, 52, 2, 11, 0, 0, 0, 842, 1], [7, 475, 48, 0, 21, 3, 8, 0, 0, 0, 293, 1], [8, 973, 37, 0, 20, 2, 9, 0, 0, 1, 42, 0], [9, 569, 67, 1, 20, 2, 1, 0, 0, 1, 564, 1], [10, 1180, 45, 0, 30, 2, 1, 0, 0, 0, 1093, 0], [11, 97, 62, 1, 12, 2, 7, 0, 0, 0, 436, 1], [12, 131, 59, 1, 30, 2, 8, 0, 0, 1, 238, 1], [13, 1574, 62, 1, 21, 2, 2, 0, 0, 1, 723, 0]]",SELECT `pgr` FROM `breast_cancer` ORDER BY `pgr` ASC LIMIT 13,0.0,0.017,1.0,0.0,1.0,0.0,0.5
data/db_cut_300.sqlite,breast_cancer,ORDERBY-PROJECT,Project the pgr ordered in descending order for the table breast_cancer and show only the first 13 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[1, 132, 49, 0, 18, 2, 2, 0, 0, 0, 1838, 0], [2, 1575, 55, 1, 20, 3, 16, 0, 0, 0, 403, 1], [3, 1140, 56, 1, 40, 3, 3, 0, 0, 0, 1603, 0], [4, 769, 45, 0, 25, 3, 1, 0, 4, 0, 177, 0], [5, 130, 65, 1, 30, 2, 5, 0, 36, 1, 1855, 0], [6, 1642, 48, 0, 52, 2, 11, 0, 0, 0, 842, 1], [7, 475, 48, 0, 21, 3, 8, 0, 0, 0, 293, 1], [8, 973, 37, 0, 20, 2, 9, 0, 0, 1, 42, 0], [9, 569, 67, 1, 20, 2, 1, 0, 0, 1, 564, 1], [10, 1180, 45, 0, 30, 2, 1, 0, 0, 0, 1093, 1], [11, 97, 62, 1, 12, 2, 7, 0, 0, 0, 436, 1], [12, 131, 59, 1, 30, 2, 8, 0, 0, 1, 238, 1], [13, 1574, 62, 1, 21, 2, 2, 0, 0, 1, 723, 0]]",SELECT `pgr` FROM `breast_cancer` ORDER BY `pgr` DESC LIMIT 13,0.0,0.017,1.0,0.0,1.0,0.0,0.5
data/db_cut_300.sqlite,breast_cancer,ORDERBY-PROJECT,Project the meno ordered in ascending order for the table breast_cancer and show only the first 13 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[1, 132, 49, 0, 18, 2, 2, 0, 0, 0, 1838, 0], [3, 769, 45, 0, 25, 3, 1, 0, 4, 0, 177, 0], [5, 1642, 48, 0, 52, 2, 11, 0, 0, 0, 842, 1], [6, 475, 48, 0, 21, 3, 8, 0, 0, 0, 293, 1], [7, 973, 37, 0, 20, 2, 9, 0, 0, 1, 42, 0], [14, 820, 32, 0, 57, 3, 24, 0, 13, 0, 448, 1], [16, 1138, 51, 0, 21, 3, 1, 0, 0, 0, 1720, 0], [24, 1762, 42, 0, 25, 2, 7, 0, 2, 0, 249, 1], [2, 1140, 56, 1, 40, 3, 3, 0, 0, 0, 1603, 0], [1, 1575, 55, 1, 20, 3, 16, 0, 0, 0, 403, 1], [4, 130, 65, 1, 30, 2, 5, 0, 36, 1, 1855, 0], [8, 569, 67, 1, 20, 2, 1, 0, 0, 1, 564, 1], [9, 1180, 45, 1, 30, 2, 1, 0, 0, 0, 1093, 1]]",SELECT `meno` FROM `breast_cancer` ORDER BY `meno` ASC LIMIT 13,0.0,0.033,1.0,0.0,1.0,0.0,0.5
data/db_cut_300.sqlite,breast_cancer,ORDERBY-PROJECT,Project the meno ordered in descending order for the table breast_cancer and show only the first 13 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [0]]",SELECT `meno` FROM `breast_cancer` ORDER BY `meno` DESC LIMIT 13,0.0,0.5,1.0,0.0,1.0,0.0,1.0
data/db_cut_300.sqlite,breast_cancer,ORDERBY-PROJECT,Project the rfstime ordered in ascending order for the table breast_cancer and show only the first 13 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[42], [177], [238], [249], [293], [359], [370], [392], [436], [503], [564], [552], [698]]",SELECT `rfstime` FROM `breast_cancer` ORDER BY `rfstime` ASC LIMIT 13,0.0,0.846,0.846,0.0,1.0,0.846,1.0
data/db_cut_300.sqlite,breast_cancer,ORDERBY-PROJECT,Project the rfstime ordered in descending order for the table breast_cancer and show only the first 13 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[1855], [1838], [1720], [1603], [1306], [1193], [1093], [959], [942], [842], [723], [698], [564]]",SELECT `rfstime` FROM `breast_cancer` ORDER BY `rfstime` DESC LIMIT 13,0.0,0.923,0.923,0.0,1.0,0.923,1.0
data/db_cut_300.sqlite,breast_cancer,ORDERBY-PROJECT,Project the id ordered in ascending order for the table breast_cancer and show only the first 13 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[1], [2], [3], [4], [5], [6], [7], [8], [9], [10], [11], [12], [13]]",SELECT `id` FROM `breast_cancer` ORDER BY `id` ASC LIMIT 13,0.0,1.0,1.0,1.0,1.0,1.0,1.0
data/db_cut_300.sqlite,breast_cancer,ORDERBY-PROJECT,Project the id ordered in descending order for the table breast_cancer and show only the first 13 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[25], [24], [23], [22], [21], [20], [19], [18], [17], [16], [15], [14], [13]]",SELECT `id` FROM `breast_cancer` ORDER BY `id` DESC LIMIT 13,0.0,1.0,1.0,1.0,1.0,1.0,1.0
data/db_cut_300.sqlite,breast_cancer,ORDERBY-PROJECT,Project the status ordered in ascending order for the table breast_cancer and show only the first 13 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[0], [0], [0], [0], [0], [0], [0], [1], [1], [1], [1], [1], [1]]",SELECT `status` FROM `breast_cancer` ORDER BY `status` ASC LIMIT 13,0.0,1.0,1.0,1.0,1.0,0.0,1.0
data/db_cut_300.sqlite,breast_cancer,ORDERBY-PROJECT,Project the status ordered in descending order for the table breast_cancer and show only the first 13 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[[1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [1], [0]]",SELECT `status` FROM `breast_cancer` ORDER BY `status` DESC LIMIT 13,0.0,0.5,1.0,0.0,1.0,0.0,1.0
data/db_cut_300.sqlite,fitness_trakers,ORDERBY-SINGLE,Show the first 18 entries ordered by Strap Material in ascending order for the table fitness_trakers,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT * FROM `fitness_trakers` ORDER BY `Strap Material` ASC LIMIT 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,fitness_trakers,ORDERBY-SINGLE,Show the first 18 entries ordered by Strap Material in descending order for the table fitness_trakers,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT * FROM `fitness_trakers` ORDER BY `Strap Material` DESC LIMIT 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,fitness_trakers,ORDERBY-SINGLE,Show the first 18 entries ordered by Original Price in ascending order for the table fitness_trakers,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT * FROM `fitness_trakers` ORDER BY `Original Price` ASC LIMIT 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,fitness_trakers,ORDERBY-SINGLE,Show the first 18 entries ordered by Original Price in descending order for the table fitness_trakers,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT * FROM `fitness_trakers` ORDER BY `Original Price` DESC LIMIT 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,fitness_trakers,ORDERBY-SINGLE,Show the first 18 entries ordered by Selling Price in ascending order for the table fitness_trakers,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT * FROM `fitness_trakers` ORDER BY `Selling Price` ASC LIMIT 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,fitness_trakers,ORDERBY-SINGLE,Show the first 18 entries ordered by Selling Price in descending order for the table fitness_trakers,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT * FROM `fitness_trakers` ORDER BY `Selling Price` DESC LIMIT 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,fitness_trakers,ORDERBY-SINGLE,Show the first 18 entries ordered by Brand Name in ascending order for the table fitness_trakers,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT * FROM `fitness_trakers` ORDER BY `Brand Name` ASC LIMIT 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,fitness_trakers,ORDERBY-SINGLE,Show the first 18 entries ordered by Brand Name in descending order for the table fitness_trakers,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],SELECT * FROM `fitness_trakers` ORDER BY `Brand Name` DESC LIMIT 18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,fitness_trakers,ORDERBY-ADVANCED,"Show the first 18 entries ordered by the sum of [Selling Price + Reviews], in ascending order for the table fitness_trakers",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],"SELECT * FROM `fitness_trakers` ORDER BY `Selling Price` , `Reviews` ASC LIMIT 18",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,fitness_trakers,ORDERBY-ADVANCED,"Show the first 18 entries ordered by the sum of [Selling Price + Reviews], in descending order for the table fitness_trakers",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],"SELECT * FROM `fitness_trakers` ORDER BY `Selling Price` , `Reviews` DESC LIMIT 18",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,fitness_trakers,ORDERBY-ADVANCED,"Show the first 18 entries ordered by the sum of [Brand Name + Model Name + Display], in ascending order for the table fitness_trakers",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],"SELECT * FROM `fitness_trakers` ORDER BY `Brand Name` , `Model Name` , `Display` ASC LIMIT 18",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,fitness_trakers,ORDERBY-ADVANCED,"Show the first 18 entries ordered by the sum of [Brand Name + Model Name + Display], in descending order for the table fitness_trakers",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],"SELECT * FROM `fitness_trakers` ORDER BY `Brand Name` , `Model Name` , `Display` DESC LIMIT 18",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,fitness_trakers,ORDERBY-ADVANCED,"Show the first 18 entries ordered by the sum of [Model Name + Reviews], in ascending order for the table fitness_trakers",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],"SELECT * FROM `fitness_trakers` ORDER BY `Model Name` , `Reviews` ASC LIMIT 18",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,fitness_trakers,ORDERBY-ADVANCED,"Show the first 18 entries ordered by the sum of [Model Name + Reviews], in descending order for the table fitness_trakers",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],"SELECT * FROM `fitness_trakers` ORDER BY `Model Name` , `Reviews` DESC LIMIT 18",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,fitness_trakers,ORDERBY-ADVANCED,"Show the first 18 entries ordered by the sum of [Original Price + Reviews], in ascending order for the table fitness_trakers",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],"SELECT * FROM `fitness_trakers` ORDER BY `Original Price` , `Reviews` ASC LIMIT 18",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,fitness_trakers,ORDERBY-ADVANCED,"Show the first 18 entries ordered by the sum of [Original Price + Reviews], in descending order for the table fitness_trakers",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],"SELECT * FROM `fitness_trakers` ORDER BY `Original Price` , `Reviews` DESC LIMIT 18",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,fitness_trakers,ORDERBY-ADVANCED,"Show the first 18 entries ordered by the sum of [Device Type + Model Name], in ascending order for the table fitness_trakers",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],"SELECT * FROM `fitness_trakers` ORDER BY `Device Type` , `Model Name` ASC LIMIT 18",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,fitness_trakers,ORDERBY-ADVANCED,"Show the first 18 entries ordered by the sum of [Device Type + Model Name], in descending order for the table fitness_trakers",meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,[],"SELECT * FROM `fitness_trakers` ORDER BY `Device Type` , `Model Name` DESC LIMIT 18",0.0,0.0,0.0,0.0,0.0,0.0,0.0
data/db_cut_300.sqlite,fitness_trakers,ORDERBY-PROJECT,Project the Selling Price ordered in ascending order for the table fitness_trakers and show only the first 14 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['1,270'], ['1,299'], ['1,722'], ['1,799'], ['1,799'], ['2,099'], ['2,099'], ['2,469'], ['2,499'], ['2,499'], ['2,499'], ['2,499'], ['3,299'], ['5,299']]",SELECT `Selling Price` FROM `fitness_trakers` ORDER BY `Selling Price` ASC LIMIT 14,0.0,0.667,0.429,0.0,1.0,0.286,1.0
data/db_cut_300.sqlite,fitness_trakers,ORDERBY-PROJECT,Project the Selling Price ordered in descending order for the table fitness_trakers and show only the first 14 entries,meta-llama/Llama-3.3-70B-Instruct-Turbo-Free,"[['21,499'], ['18,999'], ['17,999'], ['14,999'], ['12,999'], ['12,349'], ['11,999'], ['10,999'], ['10,999'], ['10,365'], ['10,899'], ['9,999'], ['9,999'], ['8,807']]",SELECT `Selling Price` FROM `fitness_trakers` ORDER BY `Selling Price` DESC LIMIT 14,0.0,0.25,0.25,0.0,1.0,0.167,0.25
